
【10-28 17:34:10]  X:0.0 Y:0.0 Z:0.0
【10-28 17:34:17]  X:4.8681064 Y:2.981272 Z:1.3165361
【10-28 17:34:17]  X:3.7488012 Y:-6.364739 Z:1.5574375
【10-28 17:34:17]  X:-3.18476 Y:-8.0720415 Z:0.06926483
【10-28 17:34:17]  X:-1.4381161 Y:-5.819216 Z:0.4103072
【10-28 17:34:17]  X:3.6523886 Y:0.8307204 Z:-0.28829235
【10-28 17:34:18]  X:5.436168 Y:5.220416 Z:1.0442163
【10-28 17:34:18]  X:4.7888584 Y:3.7467728 Z:1.40373
【10-28 17:34:18]  X:3.4645624 Y:-5.360736 Z:1.8563418
【10-28 17:34:18]  X:-3.2480116 Y:-8.103867 Z:-0.070659444
【10-28 17:34:18]  X:-1.271822 Y:-5.1000648 Z:0.26231295
【10-28 17:34:19]  X:4.4649615 Y:1.4240861 Z:0.171794
【10-28 17:34:19]  X:5.790317 Y:5.5750613 Z:1.5780259
【10-28 17:34:19]  X:5.4268107 Y:1.982738 Z:1.4160532
【10-28 17:34:19]  X:1.7869253 Y:-6.192429 Z:0.99806315
【10-28 17:34:19]  X:-3.5064173 Y:-7.406318 Z:-0.5171122
【10-28 17:34:20]  X:-0.6484604 Y:-5.1554627 Z:1.0013566
【10-28 17:34:20]  X:4.0273714 Y:2.0275507 Z:-0.38874546
【10-28 17:34:20]  X:6.532812 Y:5.798889 Z:1.6251047
【10-28 17:34:20]  X:5.1318064 Y:0.82733774 Z:0.87047493
【10-28 17:34:20]  X:1.8499451 Y:-7.6209164 Z:0.8792676
【10-28 17:34:21]  X:-3.256813 Y:-7.87263 Z:-0.7704685
【10-28 17:34:21]  X:-0.98827267 Y:-3.2541802 Z:-0.49836877
【10-28 17:34:21]  X:3.9680877 Y:1.4449248 Z:0.7544946
【10-28 17:34:21]  X:6.0528617 Y:5.545622 Z:2.0375102
【10-28 17:34:21]  X:5.9023046 Y:2.0407195 Z:1.1716292
【10-28 17:34:22]  X:1.4163656 Y:-7.115198 Z:1.1449399
【10-28 17:34:22]  X:-3.4330926 Y:-7.4283266 Z:-0.38248956
【10-28 17:34:22]  X:-0.60929585 Y:-4.114468 Z:0.1598435
【10-28 17:34:22]  X:4.7717366 Y:2.071103 Z:0.35857642
【10-28 17:34:22]  X:6.9742613 Y:6.0232406 Z:1.3602805
【10-28 17:34:23]  X:4.5100136 Y:0.72636175 Z:1.423383
【10-28 17:34:23]  X:1.8498478 Y:-7.9921174 Z:0.50880754
【10-28 17:34:23]  X:-3.9857664 Y:-7.456566 Z:-0.7790339
【10-28 17:34:23]  X:-0.07667446 Y:-3.5930567 Z:-0.051300813
【10-28 17:34:23]  X:5.862301 Y:3.170083 Z:1.066801
【10-28 17:34:24]  X:5.5953264 Y:5.951571 Z:2.317464
【10-28 17:34:24]  X:5.33177 Y:-0.71159315 Z:0.91580117
【10-28 17:34:24]  X:0.91611004 Y:-8.331578 Z:0.20853186
【10-28 17:34:24]  X:-3.8337808 Y:-7.3392797 Z:-0.3508409
【10-28 17:34:24]  X:0.5339651 Y:-3.2558544 Z:0.283799
【10-28 17:34:25]  X:6.273499 Y:3.3093545 Z:0.9899814
【10-28 17:34:25]  X:5.8665776 Y:5.8709307 Z:1.8106804
【10-28 17:34:25]  X:4.833292 Y:-0.9326625 Z:0.5464438
【10-28 17:34:25]  X:0.29825878 Y:-8.115269 Z:-0.40219653
【10-28 17:34:25]  X:-4.1006784 Y:-6.5007772 Z:-1.1799265
【10-28 17:34:26]  X:1.37955 Y:-2.2780304 Z:0.0052054264
【10-28 17:34:26]  X:5.629715 Y:3.6226468 Z:0.69502294
【10-28 17:34:26]  X:5.6444263 Y:5.748533 Z:2.5004554
【10-28 17:34:26]  X:4.5260544 Y:-1.6392965 Z:1.3839314
【10-28 17:34:26]  X:1.005662 Y:-8.570267 Z:-0.058685184
【10-28 17:34:27]  X:-4.224824 Y:-7.1441774 Z:-0.35607144
【10-28 17:34:27]  X:1.3578119 Y:-2.5686812 Z:0.49354893
【10-28 17:34:27]  X:5.120693 Y:3.654819 Z:0.26356924
【10-28 17:34:27]  X:5.590247 Y:5.5011845 Z:1.2829025
【10-28 17:34:27]  X:4.186531 Y:-0.47784424 Z:1.51157
【10-28 17:34:28]  X:1.1898079 Y:-7.993054 Z:0.6289979
【10-28 17:34:28]  X:-3.8218498 Y:-7.0562997 Z:0.023951441
【10-28 17:34:28]  X:0.70212936 Y:-2.329958 Z:-0.3030769
【10-28 17:34:28]  X:5.206237 Y:3.122064 Z:1.2983301
【10-28 17:34:28]  X:5.779991 Y:5.7322903 Z:1.274891
【10-28 17:34:29]  X:5.4579363 Y:-1.6662827 Z:1.1692414
【10-28 17:34:29]  X:0.28952312 Y:-8.628422 Z:-0.59954965
【10-28 17:34:29]  X:-3.4948096 Y:-6.9409275 Z:-1.0204116
【10-28 17:34:29]  X:0.77629757 Y:-1.8742702 Z:0.5814471
【10-28 17:34:29]  X:5.5174193 Y:3.0365965 Z:0.40211344
【10-28 17:34:30]  X:6.1010313 Y:6.0172105 Z:1.6400015
【10-28 17:34:30]  X:4.619175 Y:-2.0323937 Z:1.5084431
【10-28 17:34:30]  X:-0.6476574 Y:-8.287886 Z:0.46657723
【10-28 17:34:30]  X:-4.1546493 Y:-6.1725287 Z:-0.81445605
【10-28 17:34:30]  X:2.8304148 Y:-1.9569442 Z:0.8245724
【10-28 17:34:31]  X:5.1379685 Y:4.3539495 Z:1.2227548
【10-28 17:34:31]  X:5.324952 Y:5.5412397 Z:2.966827
【10-28 17:34:31]  X:5.1959457 Y:-3.2665107 Z:1.4599947
【10-28 17:34:31]  X:-0.96640205 Y:-8.379427 Z:-0.67959005
【10-28 17:34:31]  X:-3.4313488 Y:-6.7286377 Z:-0.96796817
【10-28 17:34:32]  X:2.7868767 Y:-1.3388078 Z:0.6421348
【10-28 17:34:32]  X:5.5925317 Y:5.148399 Z:0.6800144
【10-28 17:34:32]  X:4.929726 Y:5.2333083 Z:2.8540707
【10-28 17:34:32]  X:4.0866594 Y:-4.0431056 Z:1.6314394
【10-28 17:34:32]  X:-1.215641 Y:-8.0094185 Z:-0.8604993
【10-28 17:34:33]  X:-2.5934143 Y:-5.9494286 Z:-1.0335537
【10-28 17:34:33]  X:2.521142 Y:-0.39993286 Z:0.78718925
【10-28 17:34:33]  X:4.7539244 Y:4.097103 Z:1.9450568
【10-28 17:34:33]  X:5.359386 Y:5.427702 Z:1.3751466
【10-28 17:34:33]  X:3.8444347 Y:-2.8835325 Z:1.3932025
【10-28 17:34:34]  X:-1.4068165 Y:-7.4500923 Z:-0.15094322
【10-28 17:34:34]  X:-2.2967844 Y:-5.857544 Z:-0.1707725
【10-28 17:34:34]  X:2.2932892 Y:-0.08865452 Z:0.73961407
【10-28 17:34:34]  X:4.492403 Y:4.638376 Z:0.5964488
【10-28 17:34:34]  X:5.2714906 Y:4.1197004 Z:0.017121792
【10-28 17:34:35]  X:2.5436668 Y:-3.559533 Z:0.7901137
【10-28 17:34:35]  X:-2.551672 Y:-6.276106 Z:-0.08886701
【10-28 17:34:35]  X:-1.7926311 Y:-5.3840384 Z:-0.19358197
【10-28 17:34:35]  X:2.5172567 Y:0.45448923 Z:0.6291177
【10-28 17:34:35]  X:5.8666735 Y:5.3963966 Z:1.3439263
【10-28 17:34:36]  X:5.310326 Y:2.8850174 Z:1.2610197
【10-28 17:34:36]  X:2.610427 Y:-6.1010833 Z:0.86569536
【10-28 17:34:36]  X:-3.4318967 Y:-7.233081 Z:-0.9758005
【10-28 17:34:36]  X:-1.5664968 Y:-4.754541 Z:0.5499339
【10-28 17:34:36]  X:4.3922925 Y:1.5086727 Z:0.69493955
【10-28 17:34:37]  X:5.4222474 Y:5.1513224 Z:1.0380696
【10-28 17:34:37]  X:5.4962964 Y:1.7077146 Z:1.4506831
【10-28 17:34:37]  X:1.4543657 Y:-6.243759 Z:1.463803
【10-28 17:34:37]  X:-3.5237823 Y:-7.530407 Z:-0.45622903
【10-28 17:34:37]  X:-1.276948 Y:-4.169096 Z:0.16657826
【10-28 17:34:38]  X:5.307108 Y:2.2139254 Z:1.1855891
【10-28 17:34:38]  X:5.5135236 Y:5.551959 Z:1.8133293
【10-28 17:34:38]  X:5.4127617 Y:1.4114149 Z:0.74730384
【10-28 17:34:38]  X:0.90146446 Y:-6.353742 Z:1.2853458
【10-28 17:34:38]  X:-3.5718508 Y:-7.2265863 Z:0.5030621
【10-28 17:34:39]  X:-0.95028496 Y:-3.8603253 Z:0.31625664
【10-28 17:34:39]  X:4.872966 Y:2.3409052 Z:0.31059352
【10-28 17:34:39]  X:7.0019956 Y:5.8668714 Z:1.3711685
【10-28 17:34:39]  X:4.828127 Y:-0.7208266 Z:1.7312195
【10-28 17:34:39]  X:-0.36528587 Y:-8.126895 Z:1.0134348
【10-28 17:34:40]  X:-3.8582602 Y:-6.4648747 Z:0.49498203
【10-28 17:34:40]  X:0.7831259 Y:-2.2834184 Z:0.53371024
【10-28 17:34:40]  X:6.040341 Y:3.9731824 Z:1.0888559
【10-28 17:34:40]  X:5.607104 Y:5.4664164 Z:0.8354961
【10-28 17:34:40]  X:4.435563 Y:-1.3840742 Z:1.1120594
【10-28 17:34:41]  X:0.47976017 Y:-8.797529 Z:0.32627118
【10-28 17:34:41]  X:-5.4377375 Y:-6.513874 Z:-0.7750858
【10-28 17:34:41]  X:2.753971 Y:-2.3108668 Z:-0.32233548
【10-28 17:34:41]  X:5.9105077 Y:3.0473075 Z:3.1620982
【10-28 17:34:41]  X:4.1765924 Y:5.279381 Z:3.248711
【10-28 17:34:42]  X:5.029331 Y:-1.0082002 Z:1.2207508
【10-28 17:34:42]  X:0.39543343 Y:-8.078703 Z:0.6918873
【10-28 17:34:42]  X:-4.8079376 Y:-6.432369 Z:0.04752025
【10-28 17:34:42]  X:0.74476624 Y:-3.3214958 Z:0.84111446
【10-28 17:34:42]  X:5.9342217 Y:2.4786887 Z:0.14797497
【10-28 17:34:43]  X:5.8064117 Y:5.3324265 Z:2.4693604
【10-28 17:34:43]  X:5.2105627 Y:-0.29937267 Z:1.611917
【10-28 17:34:43]  X:0.53185654 Y:-8.268397 Z:0.8904004
【10-28 17:34:43]  X:-4.469142 Y:-7.2124996 Z:-0.34465903
【10-28 17:34:43]  X:0.47833347 Y:-2.9799645 Z:0.19303903
【10-28 17:34:44]  X:6.579018 Y:2.7626696 Z:1.0088484
【10-28 17:34:44]  X:7.051736 Y:5.831109 Z:2.8543549
【10-28 17:34:44]  X:4.4797955 Y:-2.9406404 Z:2.2190633
【10-28 17:34:44]  X:-1.1150961 Y:-8.84725 Z:0.35481417
【10-28 17:34:44]  X:-5.0341268 Y:-6.5385447 Z:-1.1032889
【10-28 17:34:45]  X:0.42152214 Y:-2.7710934 Z:0.39002
【10-28 17:34:45]  X:6.077682 Y:3.0115314 Z:1.247194
【10-28 17:34:45]  X:7.3742146 Y:4.9179797 Z:1.2736547
【10-28 17:34:45]  X:4.439335 Y:-2.3995943 Z:1.243706
【10-28 17:34:45]  X:-2.3839192 Y:-7.9264364 Z:-0.77952445
【10-28 17:34:46]  X:-4.711218 Y:-5.396626 Z:-0.8150548
【10-28 17:34:46]  X:2.354928 Y:-1.6705432 Z:0.3032953
【10-28 17:34:46]  X:5.7357874 Y:3.935023 Z:0.92457587
【10-28 17:34:46]  X:4.8292933 Y:5.082945 Z:1.1824901
【10-28 17:34:46]  X:4.337867 Y:-2.3201315 Z:1.5220848
【10-28 17:34:47]  X:-0.90630245 Y:-7.869214 Z:-0.64488447
【10-28 17:34:47]  X:-4.662709 Y:-5.8641477 Z:-0.8093507
【10-28 17:34:47]  X:3.086917 Y:-0.5310626 Z:0.1779322
【10-28 17:34:47]  X:3.3146605 Y:2.8874934 Z:0.7949008
【10-28 17:34:47]  X:3.7493405 Y:3.990756 Z:1.3661182
【10-28 17:34:48]  X:4.266309 Y:0.4624114 Z:0.8037493
【10-28 17:34:48]  X:-0.33859634 Y:-5.498788 Z:1.4472517
【10-28 17:34:48]  X:-4.1264486 Y:-6.168573 Z:0.5176784
【10-28 17:34:48]  X:-0.14847755 Y:-2.2492986 Z:-0.75309336
【10-28 17:34:48]  X:5.725648 Y:2.5408359 Z:2.036326
【10-28 17:34:49]  X:4.174167 Y:4.6287956 Z:2.7835832
【10-28 17:34:49]  X:3.561131 Y:0.15614223 Z:5.53422
【10-28 17:34:49]  X:2.6069698 Y:-5.568076 Z:5.4597015
【10-28 17:34:49]  X:-1.5778279 Y:-11.006179 Z:2.1163895
【10-28 17:34:49]  X:-4.1038723 Y:-5.702257 Z:-3.075366
【10-28 17:34:49]  X:0.8785877 Y:-1.7733703 Z:-0.2922901
【10-28 17:34:50]  X:6.6053486 Y:2.2453828 Z:-0.15301669
【10-28 17:34:50]  X:7.097962 Y:4.0625944 Z:1.4246492
【10-28 17:34:50]  X:3.5141764 Y:-2.0399947 Z:1.5206809
【10-28 17:34:50]  X:-0.34247208 Y:-8.329121 Z:0.80549324
【10-28 17:34:50]  X:-4.2914486 Y:-6.5358644 Z:-1.1295394
【10-28 17:34:51]  X:0.35585976 Y:-2.6809835 Z:-0.48053157
【10-28 17:34:51]  X:5.8744345 Y:2.9911938 Z:0.44440088
【10-28 17:34:51]  X:5.6874714 Y:4.89451 Z:1.2791297
【10-28 17:34:51]  X:4.3697634 Y:-1.7768407 Z:0.32465875
【10-28 17:34:51]  X:-0.28067017 Y:-8.296975 Z:-0.71982944
【10-28 17:34:52]  X:-4.778593 Y:-5.870195 Z:-1.1281394
【10-28 17:34:52]  X:1.114583 Y:-2.6268616 Z:0.10241124
【10-28 17:34:52]  X:5.6977634 Y:3.042818 Z:0.33136803
【10-28 17:34:52]  X:5.9019303 Y:5.616222 Z:0.20676982
【10-28 17:34:52]  X:4.9037657 Y:-1.2342672 Z:0.8811845
【10-28 17:34:53]  X:0.14790154 Y:-8.303056 Z:1.0850725
【10-28 17:34:53]  X:-4.8711176 Y:-6.309222 Z:0.047778696
【10-28 17:34:53]  X:-0.10242939 Y:-3.5004144 Z:-0.45083705
【10-28 17:34:53]  X:6.970152 Y:2.435565 Z:0.10608259
【10-28 17:34:53]  X:5.0159025 Y:5.1373425 Z:1.6248028
【10-28 17:34:54]  X:4.769931 Y:0.0075907707 Z:0.9281702
【10-28 17:34:54]  X:1.1550932 Y:-6.8544583 Z:-0.12648141
【10-28 17:34:54]  X:-4.022042 Y:-5.99171 Z:-1.7975671
【10-28 17:34:54]  X:-1.6832643 Y:-4.140188 Z:-0.45408428
【10-28 17:34:54]  X:5.304324 Y:1.4986796 Z:0.089212775
【10-28 17:34:55]  X:5.184367 Y:4.915354 Z:1.4154729
【10-28 17:34:55]  X:5.363544 Y:1.0802307 Z:2.417036
【10-28 17:34:55]  X:1.12605 Y:-6.6512947 Z:0.3315946
【10-28 17:34:55]  X:-4.4477158 Y:-6.8980684 Z:-1.5976663
【10-28 17:34:55]  X:-0.7797432 Y:-4.04091 Z:-0.17458987
【10-28 17:34:56]  X:4.7222843 Y:2.0384493 Z:-0.034161836
【10-28 17:34:56]  X:6.1487975 Y:5.5648537 Z:0.6816764
【10-28 17:34:56]  X:4.967739 Y:0.143085 Z:0.88159454
【10-28 17:34:56]  X:0.35753632 Y:-7.952024 Z:0.053521633
【10-28 17:34:56]  X:-4.3060102 Y:-6.594188 Z:-0.955298
【10-28 17:34:57]  X:0.06974602 Y:-3.2889292 Z:-0.095339596
【10-28 17:34:57]  X:5.850632 Y:2.828126 Z:-0.63560075
【10-28 17:34:57]  X:5.879337 Y:5.76075 Z:-0.80404454
【10-28 17:34:57]  X:4.815336 Y:-1.119935 Z:0.6855978
【10-28 17:34:57]  X:-0.30072784 Y:-8.168751 Z:-0.08501887
【10-28 17:34:58]  X:-5.062193 Y:-6.3634768 Z:-1.0396069
【10-28 17:34:58]  X:2.2483015 Y:-1.7374816 Z:0.18054724
【10-28 17:34:58]  X:3.9465585 Y:3.522064 Z:0.46872643
【10-28 17:34:58]  X:3.40562 Y:3.879033 Z:-0.4110636
【10-28 17:34:58]  X:3.029583 Y:0.0022158623 Z:1.4879221
【10-28 17:34:59]  X:-0.9643626 Y:-0.8842778 Z:4.714307
【10-28 17:34:59]  X:0.33502483 Y:-3.7432914 Z:5.9236217
【10-28 17:34:59]  X:-0.9223776 Y:-7.282594 Z:0.6999999
【10-28 17:34:59]  X:-3.6643586 Y:-3.9230573 Z:-1.3460422
【10-28 17:34:59]  X:0.43813944 Y:-0.43465042 Z:-0.6243534
【10-28 17:35:00]  X:7.518582 Y:3.0762153 Z:0.07209494
【10-28 17:35:00]  X:2.7675962 Y:1.5385447 Z:1.4463236
【10-28 17:35:00]  X:-0.1682949 Y:-6.3004274 Z:1.0025795
【10-28 17:35:00]  X:-3.2058244 Y:-6.6468263 Z:-0.27064416
【10-28 17:35:00]  X:-0.8154106 Y:-2.285531 Z:0.27259445
【10-28 17:35:01]  X:3.5996108 Y:2.4730105 Z:-1.1153316
【10-28 17:35:01]  X:6.735566 Y:4.1519003 Z:-1.0029
【10-28 17:35:01]  X:3.1050434 Y:-2.7107542 Z:2.0363843
【10-28 17:35:01]  X:-1.7066312 Y:-8.108358 Z:0.12041843
【10-28 17:35:01]  X:-4.3397217 Y:-5.9058137 Z:-0.7145967
【10-28 17:35:02]  X:3.1459303 Y:-1.02491 Z:1.1469676
【10-28 17:35:02]  X:4.300405 Y:3.8716862 Z:0.48491615
【10-28 17:35:02]  X:4.983513 Y:3.330735 Z:1.9643008
【10-28 17:35:02]  X:3.0611181 Y:-4.0881147 Z:1.2599053
【10-28 17:35:02]  X:-2.2153358 Y:-7.577074 Z:0.3299303
【10-28 17:35:03]  X:-4.075163 Y:-6.169814 Z:-0.21980244
【10-28 17:35:03]  X:3.4379463 Y:-0.8360195 Z:0.6562289
【10-28 17:35:03]  X:4.5613184 Y:4.115879 Z:1.0557495
【10-28 17:35:03]  X:6.547399 Y:3.6691983 Z:2.0009758
【10-28 17:35:03]  X:2.4359245 Y:-4.9112096 Z:1.5406321
【10-28 17:35:04]  X:-2.9206905 Y:-7.7938967 Z:-0.4018479
【10-28 17:35:04]  X:-2.4136438 Y:-5.472805 Z:-1.1527587
【10-28 17:35:04]  X:2.5876794 Y:0.12742329 Z:1.0012873
【10-28 17:35:04]  X:6.2258644 Y:4.2437305 Z:2.33667
【10-28 17:35:04]  X:6.2004666 Y:2.8452406 Z:1.5271685
【10-28 17:35:05]  X:2.1556282 Y:-5.760132 Z:1.6781254
【10-28 17:35:05]  X:-3.3943648 Y:-7.6533756 Z:0.41229087
【10-28 17:35:05]  X:-2.1478596 Y:-5.30832 Z:-0.06813228
【10-28 17:35:05]  X:3.2791228 Y:0.87117815 Z:-0.020556033
【10-28 17:35:05]  X:5.5579486 Y:4.6511636 Z:2.2099392
【10-28 17:35:06]  X:4.952393 Y:2.2691736 Z:2.8279955
【10-28 17:35:06]  X:1.7815647 Y:-5.5399776 Z:0.9512969
【10-28 17:35:06]  X:-3.5879874 Y:-6.945161 Z:-0.67605937
【10-28 17:35:06]  X:-1.5480142 Y:-4.759716 Z:-0.8520621
【10-28 17:35:06]  X:4.0079937 Y:0.9349289 Z:1.1680198
【10-28 17:35:07]  X:5.4159603 Y:5.1226683 Z:1.715533
【10-28 17:35:07]  X:4.726497 Y:1.5556526 Z:1.7272832
【10-28 17:35:07]  X:1.3022499 Y:-6.111039 Z:0.98589236
【10-28 17:35:07]  X:-4.5902324 Y:-5.773541 Z:-0.76678395
【10-28 17:35:07]  X:-0.5594282 Y:-4.1698084 Z:0.4216106
【10-28 17:35:08]  X:5.4639153 Y:2.016036 Z:1.0934404
【10-28 17:35:08]  X:5.055107 Y:5.922821 Z:2.4079616
【10-28 17:35:08]  X:5.6517572 Y:-0.6653781 Z:2.3543265
【10-28 17:35:08]  X:0.2781849 Y:-7.697742 Z:1.21527
【10-28 17:35:08]  X:-4.442451 Y:-6.5568714 Z:0.16033736
【10-28 17:35:09]  X:0.10671234 Y:-3.3081696 Z:0.20640662
【10-28 17:35:09]  X:4.953114 Y:2.472515 Z:0.4421577
【10-28 17:35:09]  X:6.4687777 Y:4.8039007 Z:1.3025624
【10-28 17:35:09]  X:4.7609234 Y:-0.37509632 Z:1.2821391
【10-28 17:35:09]  X:-0.26955032 Y:-8.066559 Z:0.97927487
【10-28 17:35:10]  X:-4.4679766 Y:-6.6573806 Z:-0.037744552
【10-28 17:35:10]  X:0.71937466 Y:-2.2854834 Z:0.31798816
【10-28 17:35:10]  X:5.605866 Y:2.9955406 Z:0.22841895
【10-28 17:35:10]  X:6.7541437 Y:5.0248165 Z:0.9582307
【10-28 17:35:10]  X:4.6134996 Y:-2.7693272 Z:1.6778584
【10-28 17:35:11]  X:-1.2144299 Y:-8.753079 Z:1.3716991
【10-28 17:35:11]  X:-4.552516 Y:-6.729107 Z:0.17183456
【10-28 17:35:11]  X:1.8356886 Y:-1.8535533 Z:0.46967643
【10-28 17:35:11]  X:6.8870735 Y:3.7503858 Z:1.0201628
【10-28 17:35:11]  X:6.1894426 Y:4.5435963 Z:1.8988457
【10-28 17:35:12]  X:3.2874594 Y:-4.26329 Z:0.9405198
【10-28 17:35:12]  X:-1.9470353 Y:-7.779095 Z:-0.20984834
【10-28 17:35:12]  X:-2.6370049 Y:-5.6658535 Z:-0.08125347
【10-28 17:35:12]  X:2.1266842 Y:0.060049057 Z:0.10683274
【10-28 17:35:12]  X:5.18362 Y:4.8415365 Z:1.4446818
【10-28 17:35:13]  X:5.897066 Y:3.8481126 Z:2.7397988
【10-28 17:35:13]  X:2.2489672 Y:-4.6659746 Z:1.59586
【10-28 17:35:13]  X:-3.2907124 Y:-7.0564938 Z:-0.9597628
【10-28 17:35:13]  X:-1.9594393 Y:-4.853017 Z:-0.2703122
【10-28 17:35:13]  X:4.396138 Y:1.3121419 Z:1.4619554
【10-28 17:35:14]  X:5.6855264 Y:4.964168 Z:1.6670426
【10-28 17:35:14]  X:5.696662 Y:1.9627223 Z:2.0525846
【10-28 17:35:14]  X:1.263855 Y:-6.877274 Z:1.4225448
【10-28 17:35:14]  X:-4.2519255 Y:-6.5386505 Z:-0.0630101
【10-28 17:35:14]  X:-0.95721817 Y:-4.3396707 Z:-0.18328291
【10-28 17:35:15]  X:4.6592546 Y:1.7045288 Z:0.77183455
【10-28 17:35:15]  X:5.797787 Y:5.120206 Z:1.4654737
【10-28 17:35:15]  X:5.0911803 Y:1.4906726 Z:1.8456463
【10-28 17:35:15]  X:1.4014711 Y:-6.9172034 Z:1.2845895
【10-28 17:35:15]  X:-4.4755383 Y:-6.845971 Z:-1.1654289
【10-28 17:35:16]  X:-0.7719002 Y:-4.14859 Z:-0.20296389
【10-28 17:35:16]  X:6.3957777 Y:1.9225187 Z:1.6956418
【10-28 17:35:16]  X:3.8355212 Y:5.374737 Z:3.3992069
【10-28 17:35:16]  X:5.4531674 Y:0.5793166 Z:2.6099188
【10-28 17:35:16]  X:0.67343426 Y:-7.6061463 Z:0.5533484
【10-28 17:35:17]  X:-4.347432 Y:-7.010965 Z:-0.8989171
【10-28 17:35:17]  X:0.10765362 Y:-3.221131 Z:0.186248
【10-28 17:35:17]  X:5.3120365 Y:3.046317 Z:1.1175485
【10-28 17:35:17]  X:3.5120049 Y:4.665644 Z:2.33361
【10-28 17:35:17]  X:4.6759987 Y:0.8101549 Z:1.1823884
【10-28 17:35:18]  X:0.49867725 Y:-5.9422817 Z:0.44237697
【10-28 17:35:18]  X:-4.1100287 Y:-6.1896367 Z:-0.4694345
【10-28 17:35:18]  X:0.23080158 Y:-2.4232502 Z:-0.15117049
【10-28 17:35:18]  X:4.2514267 Y:2.6475034 Z:0.81191486
【10-28 17:35:18]  X:3.872201 Y:4.8125086 Z:2.074537
【10-28 17:35:19]  X:4.8940573 Y:1.0586433 Z:1.8783312
【10-28 17:35:19]  X:0.38646317 Y:-6.2741585 Z:0.6818507
【10-28 17:35:19]  X:-3.7705336 Y:-6.3214235 Z:-0.6786945
【10-28 17:35:19]  X:-0.55521965 Y:-2.868982 Z:-0.3828863
【10-28 17:35:19]  X:5.364311 Y:2.6893253 Z:1.4797609
【10-28 17:35:20]  X:4.8532333 Y:5.283162 Z:2.2904453
【10-28 17:35:20]  X:4.788025 Y:-0.12778378 Z:1.4401686
【10-28 17:35:20]  X:0.096206665 Y:-7.4553437 Z:0.70422983
【10-28 17:35:20]  X:-4.415369 Y:-6.568724 Z:-0.69860333
【10-28 17:35:20]  X:0.5493984 Y:-2.6178696 Z:0.26881695
【10-28 17:35:21]  X:5.6000648 Y:2.91225 Z:0.029133916
【10-28 17:35:21]  X:5.496891 Y:5.229187 Z:1.794829
【10-28 17:35:21]  X:4.6931105 Y:-0.66524076 Z:1.3438574
【10-28 17:35:21]  X:-0.10760689 Y:-7.6287203 Z:0.594597
【10-28 17:35:21]  X:-4.40955 Y:-6.9325385 Z:-1.0853808
【10-28 17:35:22]  X:1.1341953 Y:-2.3234894 Z:0.028495789
【10-28 17:35:22]  X:5.8734407 Y:3.36338 Z:0.1358729
【10-28 17:35:22]  X:5.697928 Y:5.3954134 Z:1.4838059
【10-28 17:35:22]  X:4.2387543 Y:-1.3132849 Z:1.0315994
【10-28 17:35:22]  X:-0.6246691 Y:-7.46948 Z:0.35750043
【10-28 17:35:23]  X:-4.582286 Y:-6.028795 Z:-0.7154283
