
【10-28 17:31:53]  X:-0.40160438 Y:-0.053130023 Z:2.6981797
【10-28 17:31:53]  X:-0.6330329 Y:0.33915332 Z:1.1155974
【10-28 17:31:53]  X:0.5323655 Y:-0.09614004 Z:-1.5337133
【10-28 17:31:54]  X:1.1745863 Y:-0.20186746 Z:-3.0084376
【10-28 17:31:54]  X:0.22410484 Y:0.23622221 Z:-1.6636755
【10-28 17:31:54]  X:-0.3534012 Y:-0.33302805 Z:1.5727286
【10-28 17:31:54]  X:-0.96472937 Y:-0.33968595 Z:3.2915316
【10-28 17:31:54]  X:-0.6511424 Y:0.52277815 Z:1.4476932
【10-28 17:31:55]  X:0.58935714 Y:-0.013315796 Z:-0.7535409
【10-28 17:31:55]  X:1.4534191 Y:-0.7483477 Z:-2.4342606
【10-28 17:31:55]  X:0.017044218 Y:0.32117698 Z:-2.8411913
【10-28 17:31:55]  X:-0.30360013 Y:-0.011185268 Z:-0.15526217
【10-28 17:31:55]  X:-0.28415906 Y:-0.7255777 Z:3.4691641
【10-28 17:31:56]  X:-0.54368395 Y:0.7728488 Z:2.7622287
【10-28 17:31:56]  X:-0.38589177 Y:0.27350643 Z:0.11638005
【10-28 17:31:56]  X:1.1214563 Y:-0.4199802 Z:-1.9809909
【10-28 17:31:56]  X:0.6261087 Y:-0.17963009 Z:-3.3549147
【10-28 17:31:56]  X:0.4753739 Y:0.19574219 Z:-1.4552833
【10-28 17:31:57]  X:-0.90187883 Y:-0.2904175 Z:2.5068316
【10-28 17:31:57]  X:-0.27483803 Y:-0.1599227 Z:3.2071095
【10-28 17:31:57]  X:-0.8671246 Y:0.77324826 Z:1.1231873
【10-28 17:31:57]  X:0.5070655 Y:-0.027563697 Z:-1.5205307
【10-28 17:31:57]  X:0.9824394 Y:-0.1599227 Z:-3.114165
【10-28 17:31:58]  X:0.5941508 Y:0.4177165 Z:-1.7056203
【10-28 17:31:58]  X:-0.69854665 Y:-0.51798445 Z:1.8214676
【10-28 17:31:58]  X:-0.4551339 Y:-0.26804698 Z:3.3174973
【10-28 17:31:58]  X:-0.8558062 Y:0.59455025 Z:1.0438253
【10-28 17:31:58]  X:0.60360503 Y:-0.059521604 Z:-1.3106737
【10-28 17:31:59]  X:1.0961562 Y:-0.361657 Z:-2.6667545
【10-28 17:31:59]  X:0.17856482 Y:0.40839544 Z:-2.0439746
【10-28 17:31:59]  X:-0.30253488 Y:-0.29574382 Z:1.1817769
【10-28 17:31:59]  X:-0.5599292 Y:-0.5807018 Z:3.6489275
【10-28 17:31:59]  X:-0.8675241 Y:0.9552752 Z:1.2374369
【10-28 17:32:00]  X:0.17190692 Y:0.09640636 Z:-0.5451487
【10-28 17:32:00]  X:1.3954954 Y:-0.30453223 Z:-1.7791234
【10-28 17:32:00]  X:0.62530977 Y:-0.15965639 Z:-2.6366606
【10-28 17:32:00]  X:0.10692584 Y:0.124769 Z:-0.74155664
【10-28 17:32:00]  X:-0.6239782 Y:-0.54488236 Z:2.666355
【10-28 17:32:01]  X:-0.7150582 Y:0.19680746 Z:2.7646255
【10-28 17:32:01]  X:-0.5862945 Y:0.49801075 Z:0.55633396
【10-28 17:32:01]  X:0.7699193 Y:-0.13595428 Z:-1.8616813
【10-28 17:32:01]  X:1.4299833 Y:-0.20732693 Z:-2.695916
【10-28 17:32:01]  X:0.08588688 Y:0.4269044 Z:-1.6358454
【10-28 17:32:02]  X:-0.4199802 Y:-0.41398808 Z:1.5072149
【10-28 17:32:02]  X:-1.0088047 Y:-0.060320552 Z:3.4915347
【10-28 17:32:02]  X:-1.2439616 Y:0.6475471 Z:0.8950878
【10-28 17:32:02]  X:0.49681234 Y:0.18482324 Z:-0.6282392
【10-28 17:32:02]  X:1.4721943 Y:-0.2704438 Z:-1.8045566
【10-28 17:32:03]  X:1.0986863 Y:0.22277325 Z:-2.6997776
【10-28 17:32:03]  X:-0.017443692 Y:0.15539533 Z:-0.39135122
【10-28 17:32:03]  X:-0.39095175 Y:-0.9799094 Z:3.0867345
【10-28 17:32:03]  X:-0.81958723 Y:0.5069323 Z:2.5530374
【10-28 17:32:03]  X:-0.8242477 Y:0.48509443 Z:0.5528718
【10-28 17:32:04]  X:0.48003444 Y:0.22463746 Z:-1.2496874
【10-28 17:32:04]  X:1.4476932 Y:0.16804534 Z:-2.8853998
【10-28 17:32:04]  X:0.86499405 Y:0.4912197 Z:-2.1397152
【10-28 17:32:04]  X:-0.22756694 Y:-0.43742388 Z:1.0602037
【10-28 17:32:04]  X:-0.91692567 Y:-0.69521767 Z:3.2308114
【10-28 17:32:05]  X:-0.7062698 Y:0.41958073 Z:1.8080187
【10-28 17:32:05]  X:0.054328445 Y:0.44820967 Z:-0.349007
【10-28 17:32:05]  X:1.457547 Y:-0.32770172 Z:-2.1831248
【10-28 17:32:05]  X:0.44448125 Y:0.0039947387 Z:-2.2658157
【10-28 17:32:05]  X:-0.38176385 Y:0.045939494 Z:-0.28122962
【10-28 17:32:06]  X:-0.64048976 Y:-0.73276824 Z:2.7475812
【10-28 17:32:06]  X:-0.53582764 Y:0.2894854 Z:2.0979035
【10-28 17:32:06]  X:-0.49188548 Y:0.3050649 Z:0.423176
【10-28 17:32:06]  X:0.99109465 Y:-0.06458161 Z:-1.5927023
【10-28 17:32:06]  X:1.4250565 Y:-0.42237702 Z:-2.904974
【10-28 17:32:07]  X:0.12436953 Y:0.3853591 Z:-1.2693948
【10-28 17:32:07]  X:-0.6203829 Y:-0.560595 Z:2.1382504
【10-28 17:32:07]  X:-1.213069 Y:0.017443692 Z:2.8783424
【10-28 17:32:07]  X:-0.5063997 Y:0.4962797 Z:0.5767071
【10-28 17:32:07]  X:0.6523408 Y:0.039547913 Z:-0.79255617
【10-28 17:32:08]  X:1.6174697 Y:-0.43902177 Z:-1.6323833
【10-28 17:32:08]  X:0.6672545 Y:0.1893506 Z:-2.1873858
【10-28 17:32:08]  X:-0.17230639 Y:0.07643267 Z:-0.22623536
【10-28 17:32:08]  X:-1.1387669 Y:-0.50227183 Z:2.7217486
【10-28 17:32:08]  X:-0.56885076 Y:-0.22064273 Z:2.3086927
【10-28 17:32:09]  X:-0.56645393 Y:0.5740439 Z:0.5830987
【10-28 17:32:09]  X:1.3635374 Y:-0.6841656 Z:-1.6560855
【10-28 17:32:09]  X:0.43436125 Y:-0.11984216 Z:-3.2731557
【10-28 17:32:09]  X:-0.16618113 Y:0.44567966 Z:-1.4725938
【10-28 17:32:09]  X:-0.06564687 Y:-0.57910395 Z:1.6829834
【10-28 17:32:10]  X:0.24634221 Y:-0.22783326 Z:3.4045825
【10-28 17:32:10]  X:-0.97298515 Y:0.7609977 Z:1.3271854
【10-28 17:32:10]  X:0.24900538 Y:0.26138908 Z:-1.1442263
【10-28 17:32:10]  X:1.7385103 Y:-0.6198503 Z:-2.7800717
【10-28 17:32:10]  X:-0.06431529 Y:0.11171953 Z:-2.2210746
【10-28 17:32:11]  X:-0.3195791 Y:-0.20825905 Z:0.6351634
【10-28 17:32:11]  X:-0.17150745 Y:-0.33995226 Z:2.9222844
【10-28 17:32:11]  X:-0.36139068 Y:0.5335639 Z:2.7537065
【10-28 17:32:11]  X:-0.42996705 Y:0.53103393 Z:-0.48975495
【10-28 17:32:11]  X:1.1696595 Y:-0.24421169 Z:-2.2996378
【10-28 17:32:12]  X:0.354067 Y:-0.036751594 Z:-2.843588
【10-28 17:32:12]  X:-0.01304948 Y:0.06617951 Z:-0.23262694
【10-28 17:32:12]  X:-0.6511424 Y:-0.5093292 Z:2.9788766
【10-28 17:32:12]  X:-0.72571087 Y:0.499076 Z:2.4980433
【10-28 17:32:12]  X:-0.5611276 Y:0.36791542 Z:0.32170963
【10-28 17:32:13]  X:1.4472938 Y:-0.48855653 Z:-2.0026956
【10-28 17:32:13]  X:0.8242477 Y:-0.29534435 Z:-3.2916646
【10-28 17:32:13]  X:0.07310372 Y:0.15113428 Z:-1.1408974
【10-28 17:32:13]  X:-0.9105341 Y:0.058323186 Z:2.0666115
【10-28 17:32:13]  X:-0.6384924 Y:-0.20226693 Z:3.0667608
【10-28 17:32:14]  X:-1.1406311 Y:0.517585 Z:1.4038843
【10-28 17:32:14]  X:0.95900357 Y:0.2010685 Z:-1.4917686
【10-28 17:32:14]  X:1.3163996 Y:-0.06937529 Z:-2.6897907
【10-28 17:32:14]  X:0.6331661 Y:-0.2711096 Z:-1.7716666
【10-28 17:32:14]  X:0.02476738 Y:-0.29787433 Z:1.1685942
