
【10-28 17:31:55]  X:3.5784397 Y:-3.2884243 Z:0.839054
【10-28 17:31:55]  X:0.06539154 Y:-8.550283 Z:0.5060191
【10-28 17:31:55]  X:-4.8501267 Y:-6.212289 Z:-0.45095274
【10-28 17:31:55]  X:3.1534739 Y:-2.0285735 Z:1.2463263
【10-28 17:31:56]  X:7.167563 Y:3.9356594 Z:0.82246935
【10-28 17:31:56]  X:4.7267094 Y:5.4566846 Z:1.5883265
【10-28 17:31:56]  X:4.434883 Y:-0.65548325 Z:1.1335386
【10-28 17:31:56]  X:2.2737513 Y:-8.3984785 Z:1.021652
【10-28 17:31:56]  X:-4.3144875 Y:-7.791543 Z:0.06230384
【10-28 17:31:57]  X:-0.5578394 Y:-3.9719539 Z:-0.30124348
【10-28 17:31:57]  X:6.7635894 Y:1.8058524 Z:1.8297968
【10-28 17:31:57]  X:4.9661765 Y:5.894088 Z:1.0032408
【10-28 17:31:57]  X:4.7156634 Y:1.6138465 Z:1.4692003
【10-28 17:31:57]  X:2.5655022 Y:-6.9348373 Z:1.2990681
【10-28 17:31:58]  X:-3.3892488 Y:-7.2548294 Z:-0.49101183
【10-28 17:31:58]  X:-1.6332746 Y:-4.892473 Z:0.15754719
【10-28 17:31:58]  X:6.1525774 Y:1.3271866 Z:1.6133282
【10-28 17:31:58]  X:4.466497 Y:5.5281305 Z:1.7164056
【10-28 17:31:58]  X:4.0380096 Y:1.9020357 Z:1.6240256
【10-28 17:31:59]  X:2.8595753 Y:-5.227963 Z:0.7598199
【10-28 17:31:59]  X:-2.2849436 Y:-7.7671223 Z:-0.20448126
【10-28 17:31:59]  X:-4.1711354 Y:-4.413803 Z:-0.06878465
【10-28 17:31:59]  X:6.705444 Y:-0.7487283 Z:1.5319794
【10-28 17:31:59]  X:4.7320647 Y:4.8426447 Z:1.5617974
【10-28 17:32:00]  X:2.6736712 Y:3.2617257 Z:2.3020298
【10-28 17:32:00]  X:3.3840923 Y:-1.822885 Z:0.5291092
【10-28 17:32:00]  X:0.75314045 Y:-7.051999 Z:0.37406793
【10-28 17:32:00]  X:-4.7570057 Y:-6.1372576 Z:-0.23793384
【10-28 17:32:00]  X:1.2093067 Y:-3.5077934 Z:0.6252767
【10-28 17:32:01]  X:6.1513085 Y:2.9288898 Z:1.1867669
【10-28 17:32:01]  X:4.2954288 Y:5.4600334 Z:2.2307422
【10-28 17:32:01]  X:4.1940737 Y:-0.12046385 Z:1.0427994
【10-28 17:32:01]  X:1.8000698 Y:-6.0342636 Z:0.61363065
【10-28 17:32:01]  X:-3.041257 Y:-6.9710712 Z:-0.2944495
【10-28 17:32:02]  X:-2.3099184 Y:-4.492084 Z:-0.049966097
【10-28 17:32:02]  X:6.3532844 Y:0.6224985 Z:0.83372986
【10-28 17:32:02]  X:3.9639058 Y:4.597419 Z:3.0554428
【10-28 17:32:02]  X:2.643227 Y:3.117944 Z:1.5354915
【10-28 17:32:02]  X:3.258029 Y:-1.8068738 Z:1.1188848
【10-28 17:32:03]  X:0.56395054 Y:-8.130623 Z:-0.013339996
【10-28 17:32:03]  X:-4.5372925 Y:-5.4834557 Z:-1.3541609
【10-28 17:32:03]  X:2.1332903 Y:-2.644908 Z:1.1534812
【10-28 17:32:03]  X:5.710738 Y:2.7124763 Z:0.82226443
【10-28 17:32:03]  X:4.5492687 Y:5.1269274 Z:1.9900852
【10-28 17:32:04]  X:3.1690412 Y:1.23702 Z:2.046482
【10-28 17:32:04]  X:3.6077175 Y:-6.050478 Z:0.5909914
【10-28 17:32:04]  X:-2.1504936 Y:-7.7966614 Z:-1.5177017
【10-28 17:32:04]  X:-3.2694426 Y:-5.228002 Z:-1.1095194
【10-28 17:32:04]  X:5.0643015 Y:-0.32413578 Z:1.9555902
【10-28 17:32:05]  X:4.3169255 Y:4.5902214 Z:2.0265636
【10-28 17:32:05]  X:4.58374 Y:4.0014553 Z:1.4045944
【10-28 17:32:05]  X:3.095498 Y:-2.2691069 Z:0.50459725
【10-28 17:32:05]  X:-0.55249596 Y:-6.711351 Z:0.32570103
【10-28 17:32:05]  X:-3.8724856 Y:-5.8214965 Z:-0.33436403
【10-28 17:32:06]  X:1.801465 Y:-1.9037328 Z:1.1809027
【10-28 17:32:06]  X:4.4824367 Y:3.1376734 Z:1.1214564
【10-28 17:32:06]  X:4.501846 Y:4.8832226 Z:1.6505913
【10-28 17:32:06]  X:3.949215 Y:0.10502958 Z:1.3519859
【10-28 17:32:06]  X:1.6764679 Y:-7.094573 Z:1.4004757
【10-28 17:32:07]  X:-4.370821 Y:-7.055241 Z:-0.30761793
【10-28 17:32:07]  X:-0.6909132 Y:-3.9750242 Z:0.092499524
【10-28 17:32:07]  X:6.216065 Y:1.7283463 Z:1.8591318
【10-28 17:32:07]  X:3.088233 Y:4.628507 Z:2.0107465
【10-28 17:32:07]  X:2.5277529 Y:2.0822172 Z:1.1943872
【10-28 17:32:08]  X:2.4189215 Y:-1.8607917 Z:0.50785387
【10-28 17:32:08]  X:-0.11321354 Y:-6.803482 Z:0.10681307
【10-28 17:32:08]  X:-4.753229 Y:-5.0073295 Z:-1.1740679
【10-28 17:32:08]  X:2.9245262 Y:-1.3088875 Z:0.7755779
【10-28 17:32:08]  X:4.04857 Y:1.9771447 Z:2.4022605
【10-28 17:32:09]  X:4.7727156 Y:5.420822 Z:1.9909072
【10-28 17:32:09]  X:4.9504013 Y:0.9475026 Z:0.7596416
【10-28 17:32:09]  X:2.8739986 Y:-7.4781246 Z:0.8487934
【10-28 17:32:09]  X:-4.2979836 Y:-8.046057 Z:-0.9785842
【10-28 17:32:09]  X:-1.2846146 Y:-4.674579 Z:0.25540975
【10-28 17:32:10]  X:6.10119 Y:1.2778888 Z:0.15678325
【10-28 17:32:10]  X:5.53874 Y:5.879204 Z:1.1439974
【10-28 17:32:10]  X:3.5488844 Y:2.8410995 Z:1.6887852
【10-28 17:32:10]  X:4.006934 Y:-4.8203135 Z:1.3864523
【10-28 17:32:10]  X:-2.2260218 Y:-7.6551504 Z:-0.23272862
【10-28 17:32:11]  X:-2.846109 Y:-5.030417 Z:-0.09829661
【10-28 17:32:11]  X:3.221363 Y:-0.97718287 Z:1.1339629
【10-28 17:32:11]  X:6.001473 Y:4.5626445 Z:0.2952635
【10-28 17:32:11]  X:5.0555873 Y:4.711669 Z:1.1439726
【10-28 17:32:11]  X:3.7406025 Y:-2.1918337 Z:0.73202616
【10-28 17:32:12]  X:0.2142744 Y:-8.293258 Z:0.3756128
【10-28 17:32:12]  X:-4.924041 Y:-6.161431 Z:-0.36095455
【10-28 17:32:12]  X:2.4893465 Y:-2.697124 Z:0.57919025
【10-28 17:32:12]  X:6.1529484 Y:3.5279613 Z:0.99895877
【10-28 17:32:12]  X:4.797749 Y:5.6271043 Z:2.621833
【10-28 17:32:13]  X:4.762227 Y:-0.3929062 Z:0.7247287
【10-28 17:32:13]  X:1.8327551 Y:-8.625345 Z:1.1047858
【10-28 17:32:13]  X:-4.1170263 Y:-7.139347 Z:-0.18825299
【10-28 17:32:13]  X:-0.6001005 Y:-4.423375 Z:-0.24543658
【10-28 17:32:13]  X:6.1747603 Y:1.861783 Z:0.9635216
【10-28 17:32:14]  X:5.0580025 Y:5.8274755 Z:3.030521
【10-28 17:32:14]  X:4.4455066 Y:2.0038 Z:1.8371654
【10-28 17:32:14]  X:2.8461542 Y:-5.4840784 Z:-0.36446595
【10-28 17:32:14]  X:-2.4562368 Y:-7.711752 Z:0.36470866
【10-28 17:32:14]  X:-3.0574098 Y:-4.4617653 Z:-0.04697933
